[2025-07-31 17:31:21] [INFO] Daily bias for EURUSD: Neutral
[2025-07-31 17:31:21] [INFO] Daily bias for GBPUSD: Bearish
[2025-07-31 17:31:21] [INFO] Daily bias for XAUUSD: Bearish
[2025-07-31 17:31:21] [INFO] Daily bias for EURGBP: Neutral
[2025-07-31 17:31:21] [INFO] Daily bias for EURNZD: Neutral
[2025-07-31 17:34:32] [SUCCESS] Sweep confirmed on HTF for XAUUSD | Type: Bullish | Score: 1.0
[2025-08-01 22:45:15] [TRADE] EURUSD | Bearish @ 1.15872 | SL: 1.15852 | TP: 1.15822 | Lot: 1.51
[2025-08-01 22:45:15] [TRADE] EURUSD | Bearish @ 1.15869 | SL: 1.15849 | TP: 1.15819 | Lot: 1.51
[2025-08-01 22:45:15] [TRADE] EURUSD | Bullish @ 1.15917 | SL: 1.15897 | TP: 1.15967 | Lot: 1.51
[2025-08-01 22:45:15] [TRADE] EURUSD | Bearish @ 1.15917 | SL: 1.15897 | TP: 1.15867 | Lot: 1.51
[2025-08-01 22:45:15] [TRADE] EURUSD | Bearish @ 1.15907 | SL: 1.15887 | TP: 1.15857 | Lot: 1.51
[2025-08-01 22:45:16] [TRADE] EURUSD | Bullish @ 1.15916 | SL: 1.15896 | TP: 1.15966 | Lot: 1.51
[2025-08-01 22:45:16] [TRADE] EURUSD | Bullish @ 1.15951 | SL: 1.15931 | TP: 1.16001 | Lot: 1.51
[2025-08-01 22:45:16] [TRADE] EURUSD | Bullish @ 1.15956 | SL: 1.15936 | TP: 1.16006 | Lot: 1.51
[2025-08-01 22:45:16] [TRADE] EURUSD | Bullish @ 1.15975 | SL: 1.15955 | TP: 1.16025 | Lot: 1.51
[2025-08-01 22:45:16] [TRADE] EURUSD | Bearish @ 1.15926 | SL: 1.15906 | TP: 1.15876 | Lot: 1.51
[2025-08-01 22:45:17] [TRADE] EURUSD | Bearish @ 1.15905 | SL: 1.15885 | TP: 1.15855 | Lot: 1.51
[2025-08-01 22:45:17] [TRADE] EURUSD | Bullish @ 1.15935 | SL: 1.15915 | TP: 1.15985 | Lot: 1.51
[2025-08-01 22:45:17] [TRADE] EURUSD | Bullish @ 1.15953 | SL: 1.15933 | TP: 1.16003 | Lot: 1.51
[2025-08-01 22:45:17] [TRADE] EURUSD | Bullish @ 1.15961 | SL: 1.15941 | TP: 1.16011 | Lot: 1.51
[2025-08-01 22:45:17] [TRADE] EURUSD | Bearish @ 1.15959 | SL: 1.15939 | TP: 1.15909 | Lot: 1.51
[2025-08-01 22:45:18] [TRADE] EURUSD | Bullish @ 1.15985 | SL: 1.15965 | TP: 1.16035 | Lot: 1.51
[2025-08-01 22:45:18] [TRADE] EURUSD | Bearish @ 1.15975 | SL: 1.15955 | TP: 1.15925 | Lot: 1.51
[2025-08-01 22:45:18] [TRADE] EURUSD | Bullish @ 1.15984 | SL: 1.15964 | TP: 1.16034 | Lot: 1.51
[2025-08-01 22:45:18] [TRADE] EURUSD | Bearish @ 1.15971 | SL: 1.15951 | TP: 1.15921 | Lot: 1.51
[2025-08-01 22:45:18] [TRADE] EURUSD | Bearish @ 1.15949 | SL: 1.15929 | TP: 1.15899 | Lot: 1.51
[2025-08-01 22:45:18] [TRADE] EURUSD | Bullish @ 1.15967 | SL: 1.15947 | TP: 1.16017 | Lot: 1.51
[2025-08-01 22:45:19] [TRADE] EURUSD | Bearish @ 1.15959 | SL: 1.15939 | TP: 1.15909 | Lot: 1.51
[2025-08-01 22:45:19] [TRADE] EURUSD | Bullish @ 1.15965 | SL: 1.15945 | TP: 1.16015 | Lot: 1.51
[2025-08-01 22:45:19] [TRADE] EURUSD | Bullish @ 1.15967 | SL: 1.15947 | TP: 1.16017 | Lot: 1.51
[2025-08-01 22:45:19] [TRADE] EURUSD | Bearish @ 1.15936 | SL: 1.15916 | TP: 1.15886 | Lot: 1.51
[2025-08-01 22:45:19] [TRADE] EURUSD | Bearish @ 1.15925 | SL: 1.15905 | TP: 1.15875 | Lot: 1.51
[2025-08-01 22:45:20] [TRADE] EURUSD | Bearish @ 1.15905 | SL: 1.15885 | TP: 1.15855 | Lot: 1.51
[2025-08-01 22:45:20] [TRADE] EURUSD | Bullish @ 1.15917 | SL: 1.15897 | TP: 1.15967 | Lot: 1.51
[2025-08-01 22:45:20] [TRADE] EURUSD | Bearish @ 1.15900 | SL: 1.15880 | TP: 1.15850 | Lot: 1.51
[2025-08-01 22:45:20] [TRADE] EURUSD | Bearish @ 1.15864 | SL: 1.15844 | TP: 1.15814 | Lot: 1.51
[2025-08-01 22:45:20] [TRADE] EURUSD | Bearish @ 1.15834 | SL: 1.15814 | TP: 1.15784 | Lot: 1.51
[2025-08-01 22:45:20] [TRADE] EURUSD | Bearish @ 1.15825 | SL: 1.15805 | TP: 1.15775 | Lot: 1.51
[2025-08-01 22:45:21] [TRADE] EURUSD | Bullish @ 1.15844 | SL: 1.15824 | TP: 1.15894 | Lot: 1.51
[2025-08-01 22:45:21] [TRADE] EURUSD | Bearish @ 1.15830 | SL: 1.15810 | TP: 1.15780 | Lot: 1.51
[2025-08-01 22:45:21] [TRADE] EURUSD | Bearish @ 1.15825 | SL: 1.15805 | TP: 1.15775 | Lot: 1.51
[2025-08-01 22:45:21] [TRADE] EURUSD | Bullish @ 1.15828 | SL: 1.15808 | TP: 1.15878 | Lot: 1.51
[2025-08-01 22:45:21] [TRADE] EURUSD | Bearish @ 1.15810 | SL: 1.15790 | TP: 1.15760 | Lot: 1.51
[2025-08-01 22:45:22] [TRADE] EURUSD | Bearish @ 1.15799 | SL: 1.15779 | TP: 1.15749 | Lot: 1.51
[2025-08-01 22:45:22] [TRADE] EURUSD | Bearish @ 1.15760 | SL: 1.15740 | TP: 1.15710 | Lot: 1.51
[2025-08-01 22:45:22] [TRADE] EURUSD | Bullish @ 1.15791 | SL: 1.15771 | TP: 1.15841 | Lot: 1.51
[2025-08-01 22:45:22] [TRADE] EURUSD | Bearish @ 1.15779 | SL: 1.15759 | TP: 1.15729 | Lot: 1.51
[2025-08-01 22:45:22] [TRADE] EURUSD | Bearish @ 1.15772 | SL: 1.15752 | TP: 1.15722 | Lot: 1.51
[2025-08-01 22:45:22] [TRADE] EURUSD | Bullish @ 1.15787 | SL: 1.15767 | TP: 1.15837 | Lot: 1.51
[2025-08-01 22:45:23] [TRADE] EURUSD | Bullish @ 1.15802 | SL: 1.15782 | TP: 1.15852 | Lot: 1.51
[2025-08-01 22:45:23] [TRADE] EURUSD | Bearish @ 1.15796 | SL: 1.15776 | TP: 1.15746 | Lot: 1.51
[2025-08-01 22:45:23] [TRADE] EURUSD | Bullish @ 1.15820 | SL: 1.15800 | TP: 1.15870 | Lot: 1.51
[2025-08-01 22:45:23] [TRADE] EURUSD | Bullish @ 1.15882 | SL: 1.15862 | TP: 1.15932 | Lot: 1.51
[2025-08-01 22:45:23] [TRADE] EURUSD | Bearish @ 1.15841 | SL: 1.15821 | TP: 1.15791 | Lot: 1.51
[2025-08-01 22:45:23] [TRADE] EURUSD | Bearish @ 1.15839 | SL: 1.15819 | TP: 1.15789 | Lot: 1.51
[2025-08-01 22:45:24] [TRADE] EURUSD | Bearish @ 1.15820 | SL: 1.15800 | TP: 1.15770 | Lot: 1.51
[2025-08-01 22:45:24] [TRADE] EURUSD | Bullish @ 1.15831 | SL: 1.15811 | TP: 1.15881 | Lot: 1.51
[2025-08-01 22:45:24] [TRADE] EURUSD | Bullish @ 1.15858 | SL: 1.15838 | TP: 1.15908 | Lot: 1.51
[2025-08-01 22:45:24] [TRADE] EURUSD | Bearish @ 1.15853 | SL: 1.15833 | TP: 1.15803 | Lot: 1.51
[2025-08-01 22:45:24] [TRADE] EURUSD | Bullish @ 1.15887 | SL: 1.15867 | TP: 1.15937 | Lot: 1.51
[2025-08-01 22:45:25] [TRADE] EURUSD | Bearish @ 1.15856 | SL: 1.15836 | TP: 1.15806 | Lot: 1.51
[2025-08-01 22:45:25] [TRADE] EURUSD | Bearish @ 1.15846 | SL: 1.15826 | TP: 1.15796 | Lot: 1.51
[2025-08-01 22:45:25] [TRADE] EURUSD | Bearish @ 1.15805 | SL: 1.15785 | TP: 1.15755 | Lot: 1.51
[2025-08-01 22:45:25] [TRADE] EURUSD | Bearish @ 1.15790 | SL: 1.15770 | TP: 1.15740 | Lot: 1.51
[2025-08-01 22:45:25] [TRADE] EURUSD | Bearish @ 1.15781 | SL: 1.15761 | TP: 1.15731 | Lot: 1.51
[2025-08-01 22:45:26] [TRADE] EURUSD | Bearish @ 1.15773 | SL: 1.15753 | TP: 1.15723 | Lot: 1.51
[2025-08-01 22:45:26] [TRADE] EURUSD | Bullish @ 1.15797 | SL: 1.15777 | TP: 1.15847 | Lot: 1.51
[2025-08-01 22:45:26] [TRADE] EURUSD | Bullish @ 1.15843 | SL: 1.15823 | TP: 1.15893 | Lot: 1.51
[2025-08-01 22:45:26] [TRADE] EURUSD | Bearish @ 1.15811 | SL: 1.15791 | TP: 1.15761 | Lot: 1.51
[2025-08-01 22:45:26] [TRADE] EURUSD | Bearish @ 1.15807 | SL: 1.15787 | TP: 1.15757 | Lot: 1.51
[2025-08-01 22:45:26] [TRADE] EURUSD | Bearish @ 1.15730 | SL: 1.15710 | TP: 1.15680 | Lot: 1.51
[2025-08-01 22:45:27] [TRADE] EURUSD | Bearish @ 1.15584 | SL: 1.15564 | TP: 1.15534 | Lot: 1.51
[2025-08-01 22:45:27] [TRADE] EURUSD | Bullish @ 1.15610 | SL: 1.15590 | TP: 1.15660 | Lot: 1.51
[2025-08-01 22:45:27] [TRADE] EURUSD | Bullish @ 1.15625 | SL: 1.15605 | TP: 1.15675 | Lot: 1.51
[2025-08-01 22:45:27] [TRADE] EURUSD | Bearish @ 1.15548 | SL: 1.15528 | TP: 1.15498 | Lot: 1.51
[2025-08-01 22:45:27] [TRADE] EURUSD | Bearish @ 1.15505 | SL: 1.15485 | TP: 1.15455 | Lot: 1.51
[2025-08-01 22:45:27] [TRADE] EURUSD | Bearish @ 1.15331 | SL: 1.15311 | TP: 1.15281 | Lot: 1.51
[2025-08-01 22:45:28] [TRADE] EURUSD | Bullish @ 1.15434 | SL: 1.15414 | TP: 1.15484 | Lot: 1.51
[2025-08-01 22:45:28] [TRADE] EURUSD | Bearish @ 1.15346 | SL: 1.15326 | TP: 1.15296 | Lot: 1.51
[2025-08-01 22:45:28] [TRADE] EURUSD | Bearish @ 1.15310 | SL: 1.15290 | TP: 1.15260 | Lot: 1.51
[2025-08-01 22:45:28] [TRADE] EURUSD | Bullish @ 1.15382 | SL: 1.15362 | TP: 1.15432 | Lot: 1.51
[2025-08-01 22:45:28] [TRADE] EURUSD | Bullish @ 1.15437 | SL: 1.15417 | TP: 1.15487 | Lot: 1.51
[2025-08-01 22:45:29] [TRADE] EURUSD | Bearish @ 1.15358 | SL: 1.15338 | TP: 1.15308 | Lot: 1.51
[2025-08-01 22:45:29] [TRADE] EURUSD | Bullish @ 1.15366 | SL: 1.15346 | TP: 1.15416 | Lot: 1.51
[2025-08-01 22:45:29] [TRADE] EURUSD | Bearish @ 1.15355 | SL: 1.15335 | TP: 1.15305 | Lot: 1.51
[2025-08-01 22:45:29] [TRADE] EURUSD | Bullish @ 1.15404 | SL: 1.15384 | TP: 1.15454 | Lot: 1.51
[2025-08-01 22:45:29] [TRADE] EURUSD | Bullish @ 1.15467 | SL: 1.15447 | TP: 1.15517 | Lot: 1.51
[2025-08-01 22:45:29] [TRADE] EURUSD | Bullish @ 1.15471 | SL: 1.15451 | TP: 1.15521 | Lot: 1.51
[2025-08-01 22:45:30] [TRADE] EURUSD | Bullish @ 1.15543 | SL: 1.15523 | TP: 1.15593 | Lot: 1.51
[2025-08-01 22:45:30] [TRADE] EURUSD | Bullish @ 1.15573 | SL: 1.15553 | TP: 1.15623 | Lot: 1.51
[2025-08-01 22:45:30] [TRADE] EURUSD | Bullish @ 1.15608 | SL: 1.15588 | TP: 1.15658 | Lot: 1.51
[2025-08-01 22:45:30] [TRADE] EURUSD | Bullish @ 1.15661 | SL: 1.15641 | TP: 1.15711 | Lot: 1.51
[2025-08-01 22:45:30] [TRADE] EURUSD | Bullish @ 1.15682 | SL: 1.15662 | TP: 1.15732 | Lot: 1.51
[2025-08-01 22:45:31] [TRADE] EURUSD | Bearish @ 1.15642 | SL: 1.15622 | TP: 1.15592 | Lot: 1.51
[2025-08-01 22:45:31] [TRADE] EURUSD | Bullish @ 1.15643 | SL: 1.15623 | TP: 1.15693 | Lot: 1.51
[2025-08-01 22:45:31] [TRADE] EURUSD | Bullish @ 1.15649 | SL: 1.15629 | TP: 1.15699 | Lot: 1.51
[2025-08-01 22:45:31] [TRADE] EURUSD | Bearish @ 1.15644 | SL: 1.15624 | TP: 1.15594 | Lot: 1.51
[2025-08-01 22:45:31] [TRADE] EURUSD | Bullish @ 1.15648 | SL: 1.15628 | TP: 1.15698 | Lot: 1.51
[2025-08-01 22:45:31] [TRADE] EURUSD | Bearish @ 1.15629 | SL: 1.15609 | TP: 1.15579 | Lot: 1.51
[2025-08-01 22:45:32] [TRADE] EURUSD | Bullish @ 1.15673 | SL: 1.15653 | TP: 1.15723 | Lot: 1.51
[2025-08-01 22:45:32] [TRADE] EURUSD | Bullish @ 1.15685 | SL: 1.15665 | TP: 1.15735 | Lot: 1.51
[2025-08-01 22:45:32] [TRADE] EURUSD | Bullish @ 1.15707 | SL: 1.15687 | TP: 1.15757 | Lot: 1.51
[2025-08-01 22:45:32] [TRADE] EURUSD | Bearish @ 1.15657 | SL: 1.15637 | TP: 1.15607 | Lot: 1.51
[2025-08-01 22:45:32] [TRADE] EURUSD | Bullish @ 1.15702 | SL: 1.15682 | TP: 1.15752 | Lot: 1.51
[2025-08-01 22:45:33] [TRADE] EURUSD | Bullish @ 1.15729 | SL: 1.15709 | TP: 1.15779 | Lot: 1.51
[2025-08-01 22:45:33] [TRADE] EURUSD | Bullish @ 1.15760 | SL: 1.15740 | TP: 1.15810 | Lot: 1.51
[2025-08-01 22:45:33] [TRADE] EURUSD | Bullish @ 1.15817 | SL: 1.15797 | TP: 1.15867 | Lot: 1.51
[2025-08-01 22:45:33] [TRADE] EURUSD | Bullish @ 1.15821 | SL: 1.15801 | TP: 1.15871 | Lot: 1.51
[2025-08-01 22:45:33] [TRADE] EURUSD | Bearish @ 1.15808 | SL: 1.15788 | TP: 1.15758 | Lot: 1.51
[2025-08-01 22:45:33] [TRADE] EURUSD | Bullish @ 1.15833 | SL: 1.15813 | TP: 1.15883 | Lot: 1.51
[2025-08-01 22:45:34] [TRADE] EURUSD | Bearish @ 1.15763 | SL: 1.15743 | TP: 1.15713 | Lot: 1.51
[2025-08-01 22:45:34] [TRADE] EURUSD | Bullish @ 1.15765 | SL: 1.15745 | TP: 1.15815 | Lot: 1.51
[2025-08-01 22:45:34] [TRADE] EURUSD | Bearish @ 1.15763 | SL: 1.15743 | TP: 1.15713 | Lot: 1.51
[2025-08-01 22:45:34] [TRADE] EURUSD | Bearish @ 1.15762 | SL: 1.15742 | TP: 1.15712 | Lot: 1.51
[2025-08-01 22:45:34] [TRADE] EURUSD | Bearish @ 1.15741 | SL: 1.15721 | TP: 1.15691 | Lot: 1.51
[2025-08-01 22:45:35] [TRADE] EURUSD | Bullish @ 1.15777 | SL: 1.15757 | TP: 1.15827 | Lot: 1.51
[2025-08-01 22:45:35] [TRADE] EURUSD | Bullish @ 1.15811 | SL: 1.15791 | TP: 1.15861 | Lot: 1.51
[2025-08-01 22:45:35] [TRADE] EURUSD | Bearish @ 1.15808 | SL: 1.15788 | TP: 1.15758 | Lot: 1.51
[2025-08-01 22:45:35] [TRADE] EURUSD | Bullish @ 1.15871 | SL: 1.15851 | TP: 1.15921 | Lot: 1.51
[2025-08-01 22:45:35] [TRADE] EURUSD | Bearish @ 1.15816 | SL: 1.15796 | TP: 1.15766 | Lot: 1.51
[2025-08-01 22:45:35] [TRADE] EURUSD | Bearish @ 1.15810 | SL: 1.15790 | TP: 1.15760 | Lot: 1.51
[2025-08-01 22:45:36] [TRADE] EURUSD | Bearish @ 1.15781 | SL: 1.15761 | TP: 1.15731 | Lot: 1.51
[2025-08-01 22:45:36] [TRADE] EURUSD | Bearish @ 1.15763 | SL: 1.15743 | TP: 1.15713 | Lot: 1.51
[2025-08-01 22:45:36] [TRADE] EURUSD | Bearish @ 1.15726 | SL: 1.15706 | TP: 1.15676 | Lot: 1.51
[2025-08-01 22:45:36] [TRADE] EURUSD | Bullish @ 1.15736 | SL: 1.15716 | TP: 1.15786 | Lot: 1.51
[2025-08-01 22:45:36] [TRADE] EURUSD | Bearish @ 1.15687 | SL: 1.15667 | TP: 1.15637 | Lot: 1.51
[2025-08-01 22:45:37] [TRADE] EURUSD | Bearish @ 1.15656 | SL: 1.15636 | TP: 1.15606 | Lot: 1.51
[2025-08-01 22:45:37] [TRADE] EURUSD | Bullish @ 1.15666 | SL: 1.15646 | TP: 1.15716 | Lot: 1.51
[2025-08-01 22:45:37] [TRADE] EURUSD | Bearish @ 1.15626 | SL: 1.15606 | TP: 1.15576 | Lot: 1.51
[2025-08-01 22:45:37] [TRADE] EURUSD | Bullish @ 1.15650 | SL: 1.15630 | TP: 1.15700 | Lot: 1.51
[2025-08-01 22:45:37] [TRADE] EURUSD | Bearish @ 1.15620 | SL: 1.15600 | TP: 1.15570 | Lot: 1.51
[2025-08-01 22:45:37] [TRADE] EURUSD | Bearish @ 1.15576 | SL: 1.15556 | TP: 1.15526 | Lot: 1.51
[2025-08-01 22:45:38] [TRADE] EURUSD | Bearish @ 1.15476 | SL: 1.15456 | TP: 1.15426 | Lot: 1.51
[2025-08-01 22:45:38] [TRADE] EURUSD | Bearish @ 1.15446 | SL: 1.15426 | TP: 1.15396 | Lot: 1.51
[2025-08-01 22:45:38] [TRADE] EURUSD | Bullish @ 1.15454 | SL: 1.15434 | TP: 1.15504 | Lot: 1.51
[2025-08-01 22:45:38] [TRADE] EURUSD | Bearish @ 1.15420 | SL: 1.15400 | TP: 1.15370 | Lot: 1.51
[2025-08-01 22:45:38] [TRADE] EURUSD | Bearish @ 1.15395 | SL: 1.15375 | TP: 1.15345 | Lot: 1.51
[2025-08-01 22:45:38] [TRADE] EURUSD | Bearish @ 1.15366 | SL: 1.15346 | TP: 1.15316 | Lot: 1.51
[2025-08-01 22:45:39] [TRADE] EURUSD | Bearish @ 1.15326 | SL: 1.15306 | TP: 1.15276 | Lot: 1.51
[2025-08-01 22:45:39] [TRADE] EURUSD | Bullish @ 1.15342 | SL: 1.15322 | TP: 1.15392 | Lot: 1.51
[2025-08-01 22:45:39] [TRADE] EURUSD | Bearish @ 1.15333 | SL: 1.15313 | TP: 1.15283 | Lot: 1.51
[2025-08-01 22:45:39] [TRADE] EURUSD | Bullish @ 1.15336 | SL: 1.15316 | TP: 1.15386 | Lot: 1.51
[2025-08-01 22:45:39] [TRADE] EURUSD | Bullish @ 1.15338 | SL: 1.15318 | TP: 1.15388 | Lot: 1.51
[2025-08-01 22:45:40] [TRADE] EURUSD | Bearish @ 1.15313 | SL: 1.15293 | TP: 1.15263 | Lot: 1.51
[2025-08-01 22:45:40] [TRADE] EURUSD | Bullish @ 1.15322 | SL: 1.15302 | TP: 1.15372 | Lot: 1.51
[2025-08-01 22:45:40] [TRADE] EURUSD | Bearish @ 1.15307 | SL: 1.15287 | TP: 1.15257 | Lot: 1.51
[2025-08-01 22:45:40] [TRADE] EURUSD | Bullish @ 1.15341 | SL: 1.15321 | TP: 1.15391 | Lot: 1.51
[2025-08-01 22:45:40] [TRADE] EURUSD | Bearish @ 1.15331 | SL: 1.15311 | TP: 1.15281 | Lot: 1.51
[2025-08-01 22:45:40] [TRADE] EURUSD | Bearish @ 1.15257 | SL: 1.15237 | TP: 1.15207 | Lot: 1.51
[2025-08-01 22:45:41] [TRADE] EURUSD | Bullish @ 1.15274 | SL: 1.15254 | TP: 1.15324 | Lot: 1.51
[2025-08-01 22:45:41] [TRADE] EURUSD | Bearish @ 1.15267 | SL: 1.15247 | TP: 1.15217 | Lot: 1.51
[2025-08-01 22:45:41] [TRADE] EURUSD | Bearish @ 1.15188 | SL: 1.15168 | TP: 1.15138 | Lot: 1.51
[2025-08-01 22:45:41] [TRADE] EURUSD | Bullish @ 1.15217 | SL: 1.15197 | TP: 1.15267 | Lot: 1.51
[2025-08-01 22:45:41] [TRADE] EURUSD | Bullish @ 1.15288 | SL: 1.15268 | TP: 1.15338 | Lot: 1.51
[2025-08-01 22:45:42] [TRADE] EURUSD | Bearish @ 1.15278 | SL: 1.15258 | TP: 1.15228 | Lot: 1.51
[2025-08-01 22:45:42] [TRADE] EURUSD | Bearish @ 1.15237 | SL: 1.15217 | TP: 1.15187 | Lot: 1.51
[2025-08-01 22:45:42] [TRADE] EURUSD | Bullish @ 1.15278 | SL: 1.15258 | TP: 1.15328 | Lot: 1.51
[2025-08-01 22:45:42] [TRADE] EURUSD | Bearish @ 1.15283 | SL: 1.15263 | TP: 1.15233 | Lot: 1.51
[2025-08-01 22:45:42] [TRADE] EURUSD | Bullish @ 1.15358 | SL: 1.15338 | TP: 1.15408 | Lot: 1.51
[2025-08-01 22:45:42] [TRADE] EURUSD | Bearish @ 1.15358 | SL: 1.15338 | TP: 1.15308 | Lot: 1.51
[2025-08-01 22:45:43] [TRADE] EURUSD | Bullish @ 1.15456 | SL: 1.15436 | TP: 1.15506 | Lot: 1.51
[2025-08-01 22:45:43] [TRADE] EURUSD | Bearish @ 1.15362 | SL: 1.15342 | TP: 1.15312 | Lot: 1.51
[2025-08-01 22:45:43] [TRADE] EURUSD | Bearish @ 1.15312 | SL: 1.15292 | TP: 1.15262 | Lot: 1.51
[2025-08-01 22:45:43] [TRADE] EURUSD | Bearish @ 1.15292 | SL: 1.15272 | TP: 1.15242 | Lot: 1.51
[2025-08-01 22:45:43] [TRADE] EURUSD | Bullish @ 1.15302 | SL: 1.15282 | TP: 1.15352 | Lot: 1.51
[2025-08-01 22:45:43] [TRADE] EURUSD | Bullish @ 1.15413 | SL: 1.15393 | TP: 1.15463 | Lot: 1.51
[2025-08-01 22:45:44] [TRADE] EURUSD | Bearish @ 1.15353 | SL: 1.15333 | TP: 1.15303 | Lot: 1.51
[2025-08-01 22:45:44] [TRADE] EURUSD | Bullish @ 1.15378 | SL: 1.15358 | TP: 1.15428 | Lot: 1.51
[2025-08-01 22:45:44] [TRADE] EURUSD | Bullish @ 1.15437 | SL: 1.15417 | TP: 1.15487 | Lot: 1.51
[2025-08-01 22:45:44] [TRADE] EURUSD | Bearish @ 1.15377 | SL: 1.15357 | TP: 1.15327 | Lot: 1.51
[2025-08-01 22:45:44] [TRADE] EURUSD | Bearish @ 1.15357 | SL: 1.15337 | TP: 1.15307 | Lot: 1.51
[2025-08-01 22:45:44] [TRADE] EURUSD | Bearish @ 1.15283 | SL: 1.15263 | TP: 1.15233 | Lot: 1.51
[2025-08-01 22:45:45] [TRADE] EURUSD | Bearish @ 1.15226 | SL: 1.15206 | TP: 1.15176 | Lot: 1.51
[2025-08-01 22:45:45] [TRADE] EURUSD | Bullish @ 1.15257 | SL: 1.15237 | TP: 1.15307 | Lot: 1.51
[2025-08-01 22:45:45] [TRADE] EURUSD | Bullish @ 1.15301 | SL: 1.15281 | TP: 1.15351 | Lot: 1.51
[2025-08-01 22:45:45] [TRADE] EURUSD | Bearish @ 1.15290 | SL: 1.15270 | TP: 1.15240 | Lot: 1.51
[2025-08-01 22:45:45] [TRADE] EURUSD | Bullish @ 1.15322 | SL: 1.15302 | TP: 1.15372 | Lot: 1.51
[2025-08-01 22:45:45] [TRADE] EURUSD | Bearish @ 1.15292 | SL: 1.15272 | TP: 1.15242 | Lot: 1.51
[2025-08-01 22:45:46] [TRADE] EURUSD | Bullish @ 1.15366 | SL: 1.15346 | TP: 1.15416 | Lot: 1.51
[2025-08-01 22:45:46] [TRADE] EURUSD | Bearish @ 1.15352 | SL: 1.15332 | TP: 1.15302 | Lot: 1.51
[2025-08-01 22:45:46] [TRADE] EURUSD | Bearish @ 1.15332 | SL: 1.15312 | TP: 1.15282 | Lot: 1.51
[2025-08-01 22:45:46] [TRADE] EURUSD | Bearish @ 1.15303 | SL: 1.15283 | TP: 1.15253 | Lot: 1.51
[2025-08-01 22:45:46] [TRADE] EURUSD | Bullish @ 1.15348 | SL: 1.15328 | TP: 1.15398 | Lot: 1.51
[2025-08-01 22:45:46] [TRADE] EURUSD | Bearish @ 1.15328 | SL: 1.15308 | TP: 1.15278 | Lot: 1.51
[2025-08-01 22:45:47] [TRADE] EURUSD | Bearish @ 1.15328 | SL: 1.15308 | TP: 1.15278 | Lot: 1.51
[2025-08-01 22:45:47] [TRADE] EURUSD | Bullish @ 1.15382 | SL: 1.15362 | TP: 1.15432 | Lot: 1.51
[2025-08-01 22:45:47] [TRADE] EURUSD | Bearish @ 1.15368 | SL: 1.15348 | TP: 1.15318 | Lot: 1.51
[2025-08-01 22:45:47] [TRADE] EURUSD | Bullish @ 1.15398 | SL: 1.15378 | TP: 1.15448 | Lot: 1.51
[2025-08-01 22:45:47] [TRADE] EURUSD | Bullish @ 1.15453 | SL: 1.15433 | TP: 1.15503 | Lot: 1.51
[2025-08-01 22:45:47] [TRADE] EURUSD | Bearish @ 1.15423 | SL: 1.15403 | TP: 1.15373 | Lot: 1.51
[2025-08-01 22:45:48] [TRADE] EURUSD | Bullish @ 1.15437 | SL: 1.15417 | TP: 1.15487 | Lot: 1.51
[2025-08-01 22:45:48] [TRADE] EURUSD | Bearish @ 1.15418 | SL: 1.15398 | TP: 1.15368 | Lot: 1.51
[2025-08-01 22:45:48] [TRADE] EURUSD | Bullish @ 1.15447 | SL: 1.15427 | TP: 1.15497 | Lot: 1.51
[2025-08-01 22:45:48] [TRADE] EURUSD | Bullish @ 1.15460 | SL: 1.15440 | TP: 1.15510 | Lot: 1.51
[2025-08-01 22:45:48] [TRADE] EURUSD | Bullish @ 1.15462 | SL: 1.15442 | TP: 1.15512 | Lot: 1.51
[2025-08-01 22:45:48] [TRADE] EURUSD | Bearish @ 1.15447 | SL: 1.15427 | TP: 1.15397 | Lot: 1.51
[2025-08-01 22:45:49] [TRADE] EURUSD | Bearish @ 1.15412 | SL: 1.15392 | TP: 1.15362 | Lot: 1.51
[2025-08-01 22:45:49] [TRADE] EURUSD | Bullish @ 1.15414 | SL: 1.15394 | TP: 1.15464 | Lot: 1.51
[2025-08-01 22:45:49] [TRADE] EURUSD | Bullish @ 1.15422 | SL: 1.15402 | TP: 1.15472 | Lot: 1.51
[2025-08-01 22:45:49] [TRADE] EURUSD | Bullish @ 1.15470 | SL: 1.15450 | TP: 1.15520 | Lot: 1.51
[2025-08-01 22:45:49] [TRADE] EURUSD | Bullish @ 1.15569 | SL: 1.15549 | TP: 1.15619 | Lot: 1.51
[2025-08-01 22:45:49] [TRADE] EURUSD | Bearish @ 1.15563 | SL: 1.15543 | TP: 1.15513 | Lot: 1.51
[2025-08-01 22:45:50] [TRADE] EURUSD | Bearish @ 1.15515 | SL: 1.15495 | TP: 1.15465 | Lot: 1.51
[2025-08-01 22:45:50] [TRADE] EURUSD | Bearish @ 1.15494 | SL: 1.15474 | TP: 1.15444 | Lot: 1.51
[2025-08-01 22:45:50] [TRADE] EURUSD | Bearish @ 1.15480 | SL: 1.15460 | TP: 1.15430 | Lot: 1.51
[2025-08-01 22:45:50] [TRADE] EURUSD | Bearish @ 1.15470 | SL: 1.15450 | TP: 1.15420 | Lot: 1.51
[2025-08-01 22:45:50] [TRADE] EURUSD | Bullish @ 1.15489 | SL: 1.15469 | TP: 1.15539 | Lot: 1.51
[2025-08-01 22:45:50] [TRADE] EURUSD | Bearish @ 1.15466 | SL: 1.15446 | TP: 1.15416 | Lot: 1.51
